5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
5.002807174153844905e-01,5.002454608589909091e-01,5.002340089434396120e-01,5.002285424017918203e-01,5.002256796278724549e-01,5.002238606561721923e-01,5.002225009056635585e-01,5.002215746433922305e-01,5.002208244946545479e-01,5.002202669131293744e-01,5.002198034668396964e-01,5.002194144792185826e-01,5.002191128824718946e-01,5.002187564853779467e-01,5.002184913052299953e-01,5.002183948852865214e-01,5.002181849066693609e-01,5.002180406186987893e-01,5.002178985342142781e-01,5.002177717819049629e-01,5.002176548910163278e-01,5.002175792441077018e-01,5.002173858880744062e-01,5.002173584208994273e-01,5.002172903906583201e-01,5.002172200529207968e-01,5.002171128249881527e-01,5.002171167851070521e-01,5.002170424406673366e-01,5.002169583955020649e-01,5.002169397993309063e-01,5.002168962471567060e-01,5.002168471362210544e-01,5.002168243950810833e-01,5.002167312651637499e-01,5.002167174864661225e-01,5.002166937022393123e-01,5.002166499447602277e-01,5.002166012674421625e-01,5.002165952265704707e-01,5.002165843580488325e-01,5.002165180542019751e-01,5.002165222112237020e-01,5.002164666592419096e-01,5.002164427341427855e-01,5.002164401081059530e-01,5.002164441434291398e-01,5.002163901996538042e-01,5.002163388754747864e-01,5.002163381646390627e-01,5.002163352508226524e-01
5.007950621065633268e-01,5.007126474098489988e-01,5.006784578459897439e-01,5.006590848501430990e-01,5.006466460657372775e-01,5.006373804105576086e-01,5.006326482854518423e-01,5.006281944753422364e-01,5.006245195061569397e-01,5.006219145270081050e-01,5.006195380198524836e-01,5.006175905823213590e-01,5.006161028233605537e-01,5.006145454592647592e-01,5.006135090362574536e-01,5.006123162365583301e-01,5.006113411679996572e-01,5.006105670825854448e-01,5.006098463531791776e-01,5.006092305046218049e-01,5.006086093403721016e-01,5.006080885301883443e-01,5.006075917251651131e-01,5.006071401796154952e-01,5.006067457497095363e-01,5.006061685261616878e-01,5.006058918619943343e-01,5.006056444160269514e-01,5.006053031840124179e-01,5.006049835440604667e-01,5.006047705270595394e-01,5.006045208461291640e-01,5.006042909848430478e-01,5.006040631014563314e-01,5.006039475922129389e-01,5.006037488610661779e-01,5.006034959624852121e-01,5.006032933938847629e-01,5.006030971583779188e-01,5.006028918070305478e-01,5.006026510067398405e-01,5.006026415707544031e-01,5.006025026373432940e-01,5.006023709360613028e-01,5.006022027540053543e-01,5.006021724849288868e-01,5.006019845125769807e-01,5.006019719749738028e-01,5.006017637114983376e-01,5.006016357358008539e-01,5.006015386342324014e-01
5.014612276839853777e-01,5.013105825562393925e-01,5.012566424820006361e-01,5.012201299368224117e-01,5.011946358523886591e-01,5.011768619309127093e-01,5.011631134452089187e-01,5.011529328140956752e-01,5.011447628417622369e-01,5.011382257653703709e-01,5.011327033589645374e-01,5.011278282664530792e-01,5.011239601669853494e-01,5.011205332763916109e-01,5.011175422104153787e-01,5.011149412019590965e-01,5.011125812463628204e-01,5.011104809804347582e-01,5.011086924504492002e-01,5.011070371940236079e-01,5.011054058307082837e-01,5.011040057695607119e-01,5.011026553722282006e-01,5.011016297157003807e-01,5.011004034037107591e-01,5.010994871150029617e-01,5.010986698831961794e-01,5.010976908290295517e-01,5.010969653701374815e-01,5.010961950182386548e-01,5.010955953503155591e-01,5.010948417987987069e-01,5.010942182392887911e-01,5.010936420310913020e-01,5.010931353280557721e-01,5.010926135275300952e-01,5.010921526956531036e-01,5.010918153164393152e-01,5.010911600790234344e-01,5.010910865341746678e-01,5.010904199947502358e-01,5.010900504075067596e-01,5.010898690404094191e-01,5.010892500753212353e-01,5.010889865155107037e-01,5.010886664719862438e-01,5.010883806619167435e-01,5.010881320428703933e-01,5.010877578065058291e-01,5.010875481233088014e-01,5.010872763992045842e-01
5.022489713725906135e-01,5.020010306118876109e-01,5.019323813829102976e-01,5.018791849199746302e-01,5.018400829319162870e-01,5.018106434888263134e-01,5.017876240348878580e-01,5.017699718361635641e-01,5.017550411683393552e-01,5.017430759812935293e-01,5.017329502851737288e-01,5.017245703187835915e-01,5.017172664808854377e-01,5.017110263226902678e-01,5.017053615549631473e-01,5.017005451115281733e-01,5.016960035900382975e-01,5.016923359714077213e-01,5.016887331408541595e-01,5.016854312159719775e-01,5.016826712882007655e-01,5.016799328431095217e-01,5.016775116450183924e-01,5.016753308994585936e-01,5.016733660996158806e-01,5.016713901971474598e-01,5.016697092612302233e-01,5.016679804351165117e-01,5.016663806339468623e-01,5.016651034687609201e-01,5.016636733645970514e-01,5.016624785789149943e-01,5.016612246170497613e-01,5.016600576262784106e-01,5.016590226852255530e-01,5.016580511013354338e-01,5.016571228484520972e-01,5.016562220701967778e-01,5.016554439642185725e-01,5.016546354952228226e-01,5.016537782797880762e-01,5.016529415658872448e-01,5.016523371073146054e-01,5.016516655349121390e-01,5.016509779822948545e-01,5.016504611843933814e-01,5.016497751673226757e-01,5.016492597538669829e-01,5.016487123478085008e-01,5.016481740059730576e-01,5.016473223320029318e-01
5.031400428243478773e-01,5.027628304118432201e-01,5.026836751683216864e-01,5.026156705794516677e-01,5.025624451381863755e-01,5.025209048052466931e-01,5.024876580429236128e-01,5.024611805041360180e-01,5.024388861709725429e-01,5.024207167448979661e-01,5.024047523550285721e-01,5.023919454624190539e-01,5.023803217014030098e-01,5.023704026673787570e-01,5.023615808641571645e-01,5.023536357483654458e-01,5.023466676417063237e-01,5.023404593938540774e-01,5.023344716796660503e-01,5.023295863712501363e-01,5.023249720728735213e-01,5.023206130297644956e-01,5.023168318100095231e-01,5.023131193158540952e-01,5.023096186224512705e-01,5.023066089619029340e-01,5.023037229675951787e-01,5.023009820913086898e-01,5.022985824754131468e-01,5.022962760367252200e-01,5.022939698374720985e-01,5.022919911148432393e-01,5.022899355935561694e-01,5.022880664396964789e-01,5.022863008063038759e-01,5.022847758524582318e-01,5.022832295606313169e-01,5.022816672538533700e-01,5.022802530631970130e-01,5.022789179708643248e-01,5.022775820276110803e-01,5.022763601606666795e-01,5.022752763429981782e-01,5.022741512173366507e-01,5.022730820934357965e-01,5.022721345598041287e-01,5.022710893050844616e-01,5.022701577368606785e-01,5.022691746758164433e-01,5.022683898930150326e-01,5.022675585611590110e-01
5.041215283322618701e-01,5.035813113132395769e-01,5.034936960715212795e-01,5.034141064870971682e-01,5.033480581133646936e-01,5.032945800743034992e-01,5.032507884187789049e-01,5.032140603963117798e-01,5.031840915302600026e-01,5.031583897016058682e-01,5.031365774572578164e-01,5.031180876522303169e-01,5.031016206590539497e-01,5.030873784928882042e-01,5.030751307278987783e-01,5.030634306641478259e-01,5.030532845514502638e-01,5.030447047532369265e-01,5.030360802330516856e-01,5.030286257097285052e-01,5.030215620927619424e-01,5.030153998937640925e-01,5.030096550190793492e-01,5.030037780732670161e-01,5.029992986677893629e-01,5.029945463903774394e-01,5.029902463451649819e-01,5.029860809586614856e-01,5.029825496618969272e-01,5.029789287098187511e-01,5.029758735245998258e-01,5.029727576266881384e-01,5.029697596408635452e-01,5.029671148783751988e-01,5.029645817338047609e-01,5.029618336575748527e-01,5.029596159952142154e-01,5.029573184387560181e-01,5.029554321715163923e-01,5.029531087850573901e-01,5.029513394959909123e-01,5.029493427579221354e-01,5.029479506477342321e-01,5.029458611285242409e-01,5.029446554271868042e-01,5.029431150830134811e-01,5.029417846886835575e-01,5.029401817176053502e-01,5.029388511017027774e-01,5.029375362333854405e-01,5.029363154563668559e-01
5.051834708688739406e-01,5.044469611442539136e-01,5.043538513641119270e-01,5.042635119046408043e-01,5.041859168660908219e-01,5.041206246178776551e-01,5.040660541890130686e-01,5.040205863103227601e-01,5.039816748794757606e-01,5.039485288056446688e-01,5.039197642761091833e-01,5.038949642422710928e-01,5.038740695619549070e-01,5.038538812013274582e-01,5.038370269260086243e-01,5.038218317305892535e-01,5.038080231310760881e-01,5.037959018237572195e-01,5.037844223414111866e-01,5.037742243540253018e-01,5.037647454588182194e-01,5.037559330824972204e-01,5.037481372680340241e-01,5.037397952880802166e-01,5.037339407060136276e-01,5.037273542294975481e-01,5.037219023530691286e-01,5.037161327734835936e-01,5.037111032270454869e-01,5.037061796320241314e-01,5.037015540612925779e-01,5.036973183843092006e-01,5.036935879891961676e-01,5.036893267325516232e-01,5.036858136999952107e-01,5.036823761675844890e-01,5.036791206936813703e-01,5.036758850334929205e-01,5.036730606696320223e-01,5.036701137237752368e-01,5.036677305267334148e-01,5.036650305694443386e-01,5.036625920048551919e-01,5.036600752574965645e-01,5.036580209512954154e-01,5.036556305716808346e-01,5.036537905318481112e-01,5.036516410163668356e-01,5.036499356998289656e-01,5.036480230329098973e-01,5.036463754373499135e-01
5.063177718047204845e-01,5.053518571088374545e-01,5.052544447365284741e-01,5.051574493853018266e-01,5.050670763651832207e-01,5.049916683822166519e-01,5.049260522042449129e-01,5.048708781116220123e-01,5.048235533461976621e-01,5.047827689192351253e-01,5.047468983618160765e-01,5.047153335764615889e-01,5.046880871440505567e-01,5.046635724072040530e-01,5.046402979762411034e-01,5.046215361370094410e-01,5.046040063429538813e-01,5.045881079729351848e-01,5.045737340631951673e-01,5.045603858536079622e-01,5.045476456293325196e-01,5.045366451028885368e-01,5.045260771082823448e-01,5.045164534646445764e-01,5.045076890320395746e-01,5.044992855817618249e-01,5.044917148422661812e-01,5.044842913249079075e-01,5.044776572661615610e-01,5.044712663491249804e-01,5.044652523376429443e-01,5.044594792513724668e-01,5.044542283190148746e-01,5.044487286529930614e-01,5.044440172285280521e-01,5.044395640965878558e-01,5.044349636898636247e-01,5.044310955558647391e-01,5.044270315038159591e-01,5.044235602750237746e-01,5.044199621472279516e-01,5.044162358582870986e-01,5.044132714581366361e-01,5.044102086878017310e-01,5.044072428277214248e-01,5.044042745039986064e-01,5.044016330851042174e-01,5.043989501158578914e-01,5.043965451511210896e-01,5.043941963084599411e-01,5.043916394175276263e-01
5.075176041593879583e-01,5.062903039166751773e-01,5.061901694518580186e-01,5.060846134893896009e-01,5.059860149745314395e-01,5.058998556127064505e-01,5.058248760709883607e-01,5.057599476586711607e-01,5.057037707714600039e-01,5.056548831096594476e-01,5.056112784895057111e-01,5.055738466501205064e-01,5.055401610928461631e-01,5.055101252438334303e-01,5.054831112271440663e-01,5.054578584320330581e-01,5.054334251597034644e-01,5.054166940372760708e-01,5.053980910961749506e-01,5.053815957693676975e-01,5.053659511340525823e-01,5.053521158777553035e-01,5.053390630888914270e-01,5.053271366778002704e-01,5.053156783056124146e-01,5.053048010413357938e-01,5.052950990684144106e-01,5.052859774302059792e-01,5.052772479927764016e-01,5.052688871805812720e-01,5.052615693299069566e-01,5.052542204085008759e-01,5.052472688149490798e-01,5.052405077866236605e-01,5.052348151554482136e-01,5.052289353598455879e-01,5.052232996017863575e-01,5.052178971539382779e-01,5.052130945037860421e-01,5.052082062175184962e-01,5.052037524961516812e-01,5.051992718590042619e-01,5.051952362156679754e-01,5.051910818332405739e-01,5.051871773390764764e-01,5.051837384512749551e-01,5.051800662840757461e-01,5.051768834388759011e-01,5.051734326823527077e-01,5.051704014437635726e-01,5.051674137921953189e-01
